title,genre_name
The Girl of Your Dreams,Comedy
Gray Lady Down,Thriller
Long Day's Journey Into Night,Drama
Man of La Mancha,Action
The Night of the Following Day,Crime
Posse,Western
Prince Valiant,Adventure
Rustlers' Rhapsody,Action
A Short Film About Killing,Crime
The Tin Star,Action
Zandalee,Drama
Brief Crossing,Drama
The Deluge,History
How the West Was Won,History
Joan of Arc,War
Live Forever,Music
Mr. Klein,War
The Bourne Supremacy,Action
Catwoman,Action
A Home at the End of the World,Romance
Some Girl,Comedy
Stay Hungry,Comedy
The Testament of Dr. Mabuse,Crime
Zus & Zo,Comedy
Battle Hymn,Drama
Crash Dive,War
Disco Pigs,Drama
The Enemy Below,Action
Fist of the North Star,Action
Flash Gordon Conquers the Universe,Science Fiction
Guns of the Magnificent Seven,Action
The Hunters,Action
In a Glass Cage,Drama
Lancelot of the Lake,Drama
The Last Valley,Action
The Magnificent Seven Ride!,Action
A Man Escaped,Thriller
The Miracle of Marcelino,Drama
Morituri,Action
Orgy of the Dead,Fantasy
Shalako,Western
A Shock to the System,Comedy
Slaughterhouse-Five,Comedy
His Brother,Drama
Wake Island,Action
What Price Glory,Drama
You Were Never Lovelier,Music
The Bachelor and the Bobby-Soxer,Comedy
Breezy,Drama
The City of No Limits,Thriller
The Comfort of Strangers,Romance
Dancing in September,Drama
Destination Tokyo,Action
Dr. Jekyll and Ms. Hyde,Comedy
Dream Lover,Drama
Fausto 5.0,Horror
For Queen & Country,Action
Funny About Love,Comedy
The Greatest,Drama
Hometown Legend,Comedy
How I Got Into College,Comedy
Map of the Human Heart,Adventure
Mr. Blandings Builds His Dream House,Comedy
My Favorite Wife,Comedy
The New Adventures of Pippi Longstocking,Fantasy
Night and Day,Drama
No Name on the Bullet,Action
The Plainsman,Western
Slaughter of the Innocents,Horror
The Snake Pit,Drama
The Spoilers,Action
The Super,Comedy
Tai-Pan,Adventure
Two of a Kind,Fantasy
Warriors,Adventure
The Leopard,Drama
"Goodbye, Columbus",Comedy
The President's Analyst,Comedy
The Day of the Locust,Drama
The Creeping Flesh,Science Fiction
Swann in Love,Drama
To End All Wars,Action
Moulin Rouge,Drama
The Belly of an Architect,Drama
The Nest,Crime
Love Happy,Comedy
High School Confidential!,Mystery
Out of the Blue,Drama
Crimetime,Thriller
A Woman Is a Woman,Comedy
Mamma Roma,Drama
The Lower Depths,Drama
Ruby Cairo,Mystery
Night Patrol,Comedy
Biggles,Action
Fancy Pants,Music
The World of Suzie Wong,Drama
King of the Ants,Action
Uncle Sam,Comedy
"Yesterday, Today and Tomorrow",Drama
La Belle Noiseuse,Drama
La balance,Drama
Gun Crazy,Crime
The Set-Up,Crime
Unprecedented: The 2000 Presidential Election,Documentary
The Prime of Miss Jean Brodie,Drama
My Voyage to Italy,Documentary
The North Avenue Irregulars,Family
Lovers and Other Strangers,Comedy
Kotch,Comedy
Greyfriars Bobby: The True Story of a Dog,Drama
Side Out,Comedy
The Three Lives of Thomasina,Fantasy
"No Deposit, No Return",Comedy
"The One and Only, Genuine, Original Family Band",Music
This Gun for Hire,Crime
Black Angel,Crime
The Big Clock,Crime
Criss Cross,Crime
The Fifth Musketeer,Action
Evilspeak,Horror
Terror by Night,Adventure
The Spy Who Came in from the Cold,Drama
Sherlock Holmes and the Secret Weapon,Action
The Woman in Green,Thriller
The Counterfeit Traitor,War
"One, Two, Three, Sun",Drama
Roadkill,History
Dressed to Kill,Drama
Bon voyage,Comedy
The Assassination Bureau,Thriller
The Manchurian Candidate,Drama
Thunderbirds,Action
The Village,Drama
Garden State,Comedy
Early Summer,Drama
Port of Shadows,Crime
Thunderbirds are GO,Animation
Thunderbird 6,Adventure
Castle Keep,Action
Revengers Tragedy,Comedy
Beyond Hypothermia,Action
Octane,Mystery
PTU,Crime
Unfinished Piece for Mechanical Piano,Drama
The Warrior,Adventure
A Funny Thing Happened on the Way to the Forum,Comedy
Salesman,Documentary
Collateral,Drama
Little Black Book,Comedy
Code 46,Drama
In the Soup,Comedy
They Came to Cordura,Action
Blue Spring,Thriller
Story of Women,Drama
Attack the Gas Station!,Action
Masques,Crime
Harold & Kumar Go to White Castle,Comedy
The Princess Diaries 2: Royal Engagement,Comedy
Danny Deckchair,Comedy
AVP: Alien vs. Predator,Adventure
Yu-Gi-Oh! The Movie,Adventure
Novo,Drama
We Don't Live Here Anymore,Drama
Without a Paddle,Action
Exorcist: The Beginning,Horror
Speedway,Comedy
The Trouble with Girls,Drama
It Happened at the World's Fair,Comedy
Double Trouble,Comedy
Spinout,Drama
Harum Scarum,Comedy
The Spaceman and King Arthur,Comedy
The Sting II,Action
If a Man Answers,Comedy
Cheerleader Camp,Horror
Human Resources,Drama
Bill Cosby: Himself,Comedy
Dead Ringer,Crime
Benji: Off the Leash!,Drama
Anacondas: The Hunt for the Blood Orchid,Adventure
Suspect Zero,Crime
Warriors of Heaven and Earth,Drama
Vanity Fair,Drama
The Cookout,Comedy
Paparazzi,Action
Wicker Park,Drama
Triggermen,Action
Alice Doesn't Live Here Anymore,Drama
The Mangler,Drama
Who's That Knocking at My Door,Drama
Seeing Other People,Comedy
Past Midnight,Drama
A Million to Juan,Comedy
Camera Buff,Drama
No End,Drama
Highwaymen,Action
Graffiti Bridge,Drama
I Vitelloni,Comedy
Under the Cherry Moon,Comedy
Flipper,Adventure
Smile,Comedy
Lord Jim,Action
A Small Circle of Friends,Drama
Night of the Demons,Horror
Witchboard,Horror
Roller Boogie,Drama
Lilith,Drama
The Apple,Fantasy
Superbabies: Baby Geniuses 2,Comedy
Cellular,Action
Resident Evil: Apocalypse,Horror
Criminal,Action
Evergreen,Drama
Mr. 3000,Comedy
Sky Captain and the World of Tomorrow,Mystery
Wimbledon,Comedy
Anatomy of Hell,Drama
Head in the Clouds,Drama
First Daughter,Comedy
The Forgotten,Crime
The Last Shot,Action
A Dirty Shame,Comedy
The Motorcycle Diaries,Drama
Shaun of the Dead,Horror
"Come Back, Little Sheba",Romance
The Black Orchid,Romance
Second Chorus,Comedy
Class of Nuke 'Em High 2: Subhumanoid Meltdown,Comedy
Murder on the Orient Express,Drama
Mask,Drama
Alexander's Ragtime Band,Drama
The Boston Strangler,Crime
The Last Flight of Noah's Ark,Adventure
The Man with One Red Shoe,Action
The Sentinel,Horror
Sssssss,Horror
Whispers in the Dark,Mystery
Stealing Time,Drama
The Legacy,Horror
The Alligator People,Horror
Hear No Evil,Thriller
Basket Case 3,Horror
Basket Case 2,Horror
Orca: The Killer Whale,Drama
AKA,Drama
I Married a Monster from Outer Space,Horror
The Trojan Women,Drama
Robinson Crusoe,Action
Hardcore,Crime
Watermelon Man,Comedy
Flashpoint,Action
Bug,Science Fiction
The Terror,Horror
Jack O,Horror
1492: Conquest of Paradise,Action
Cannibal Holocaust,Adventure
Shark Tale,Animation
Ladder 49,Drama
Black Cloud,Drama
I Heart Huckabees,Comedy
Raise Your Voice,Music
Taxi,Thriller
Around the Bend,Drama
Primer,Science Fiction
Stage Beauty,Comedy
Shall We Dance?,Drama
Team America: World Police,Music
Eulogy,Comedy
P.S.,Comedy
The Country Girl,Music
The Rose Tattoo,Drama
Epidemic,Horror
Tess,Drama
I Wanna Hold Your Hand,Comedy
Spinning Boris,Comedy
Circle of Iron,Fantasy
Cannonball,Action
The Fearless Vampire Killers,Comedy
Black Beauty,Drama
The Five Obstructions,Drama
Born Rich,Documentary
It's Alive,Horror
The Decline of the American Empire,Comedy
Bébé's Kids,Animation
All I Want For Christmas,Family
Life and Nothing But,War
Friday Night Lights,Drama
Tarnation,Documentary
The Final Cut,Drama
Riding the Bullet,Drama
Spin,Family
Being Julia,Comedy
The Dust Factory,Fantasy
Thérèse: The Story of Saint Thérèse of Lisieux,Drama
Surviving Christmas,Comedy
The Grudge,Horror
Alfie,Comedy
Sideways,Comedy
The Machinist,Thriller
Vera Drake,Crime
Falling Angels,Comedy
Stella Street,Comedy
Undertow,Drama
Enduring Love,Drama
Saw,Horror
Ray,Drama
Birth,Drama
Voices of Iraq,Documentary
The Incredibles,Action
Fade to Black,Documentary
It's All About Love,Drama
Callas Forever,Romance
The Polar Express,Adventure
Kinsey,Drama
Seed of Chucky,Drama
After the Sunset,Action
Bridget Jones: The Edge of Reason,Comedy
Finding Neverland,Drama
Veer-Zaara,Drama
National Treasure,Adventure
Bad Education,Crime
The SpongeBob SquarePants Movie,Animation
Fabled,Drama
San Antonio,Action
Alexander,War
Christmas with the Kranks,Comedy
Guerrilla: The Taking of Patty Hearst,Documentary
Our Music,Drama
Closer,Drama
I Am David,Drama
House of Flying Daggers,Adventure
Ocean's Twelve,Thriller
Blade: Trinity,Science Fiction
The Bellboy,Comedy
Bush's Brain,Documentary
Cinderfella,Comedy
Damn Yankees!,Comedy
The Delicate Delinquent,Comedy
The Disorderly Orderly,Comedy
The Errand Boy,Comedy
The Family Jewels,Comedy
The Ladies Man,Comedy
The Patsy,Comedy
Stateside,Drama
The Stooge,Comedy
That's Entertainment!,Documentary
"That's Entertainment, Part II",Documentary
That's Entertainment! III,Documentary
The Wackiest Ship in the Army,Comedy
Alexander the Great,Action
Conquest of Space,Science Fiction
D.A.R.Y.L.,Family
Fire in the Sky,Drama
The Garden of Allah,Drama
I'll Be Seeing You,Drama
The Invisible Man Returns,Drama
The Last Minute,Thriller
Love Me If You Dare,Drama
Portrait of Jennie,Drama
Ruby Gentry,Drama
Secret Honor,Drama
Since You Went Away,Drama
A Slipping Down Life,Drama
Splatter University,Thriller
Twist,Drama
Control Room,Documentary
Celsius 41.11: The Temperature at Which the Brain... Begins to Die,Documentary
The Cheat,Drama
Dr. Jekyll and Mr. Hyde,Drama
The Golem: How He Came Into the World,Horror
The Last of the Mohicans,Adventure
The Idle Class,Comedy
The Phantom Carriage,Drama
Destiny,Thriller
The Sheik,Action
Häxan,Horror
The Hunchback of Notre Dame,Drama
Why Worry?,Comedy
He Who Gets Slapped,Drama
The Marriage Circle,Comedy
"Sherlock, Jr.",Fantasy
The Big Parade,Drama
The Freshman,Comedy
Greed,Drama
The Phantom of the Opera,Drama
The Jazz Singer,Drama
October (Ten Days that Shook the World),Documentary
Old San Francisco,Drama
The Unknown,Drama
Pandora's Box,Drama
The Cameraman,Comedy
The Fall of the House of Usher,Drama
The Crowd,Drama
The Man Who Laughs,Drama
Sadie Thompson,Drama
"Steamboat Bill, Jr.",Action
Applause,Drama
Un chien andalou,Drama
Little Caesar,Drama
L'Âge d'Or,Romance
The Champ,Drama
Monkey Business,Music
Night Nurse,Crime
Boudu Saved from Drowning,Comedy
Doctor X,Thriller
Land Without Bread,Documentary
The Old Dark House,Drama
Rasputin and the Empress,Drama
Scarface,Action
Shanghai Express,Romance
"I Was Born, But...",Comedy
Vampyr,Drama
What Price Hollywood?,Drama
Dinner at Eight,Comedy
The Ghoul,Romance
Gold Diggers of 1933,Comedy
Island of Lost Souls,Adventure
Lady for a Day,Comedy
She Done Him Wrong,Comedy
The Son of Kong,Adventure
The Vampire Bat,Horror
Wild Boys of the Road,Drama
L'Atalante,Romance
The Barretts of Wimpole Street,Drama
The Black Cat,Horror
Imitation of Life,Drama
The Lawless Frontier,Action
The Lost Patrol,Action
The Merry Widow,Comedy
The Scarlet Pimpernel,Action
Toni,Drama
Bonnie Scotland,Comedy
The Informer,Drama
Mark of the Vampire,Horror
The Raven,Horror
Werewolf of London,Fantasy
The Crime of Monsieur Lange,Drama
Fury,Crime
Libeled Lady,Comedy
Mr. Deeds Goes to Town,Comedy
The Petrified Forest,Crime
Revolt of the Zombies,Horror
Show Boat,Music
These Three,Drama
Wife vs. Secretary,Comedy
Camille,Drama
Captains Courageous,Adventure
Dead End,Crime
Double Wedding,Comedy
Nothing Sacred,Comedy
The Prisoner of Zenda,Adventure
Stage Door,Comedy
Topper,Comedy
The Dawn Patrol,Action
Holiday,Comedy
The Shopworn Angel,Drama
Gaslight,Thriller
Intermezzo: A Love Story,Drama
The Roaring Twenties,Crime
Wuthering Heights,Drama
The Story of the Last Chrysanthemum,Romance
Abe Lincoln in Illinois,Drama
Boom Town,Adventure
Brother Orchid,Drama
"Edison, the Man",History
The Letter,Crime
The Sea Hawk,Action
Ball of Fire,Comedy
The 47 Ronin,Drama
Here Comes Mr. Jordan,Comedy
In the Navy,Comedy
It Started with Eve,Comedy
Never Give a Sucker an Even Break,Comedy
That Uncertain Feeling,Comedy
Across the Pacific,Adventure
All Through the Night,Comedy
Gentleman Jim,Comedy
The Hard Way,Drama
My Favorite Blonde,Comedy
Why We Fight: Prelude to War,Documentary
Random Harvest,Drama
Tales of Manhattan,Comedy
Action in the North Atlantic,Drama
A Guy Named Joe,Drama
Heaven Can Wait,Fantasy
The Heavenly Body,Comedy
The Memphis Belle: A Story of a Flying Fortress,Documentary
Mr. Lucky,Comedy
Thousands Cheer,Comedy
Day of Wrath,Drama
Cover Girl,Comedy
The Curse of the Cat People,Drama
Henry V,Drama
Torment,Drama
The Mask of Dimitrios,Thriller
Ministry of Fear,Crime
The Miracle of Morgan’s Creek,Comedy
Mr. Skeffington,Drama
Mrs. Parkington,Drama
Passage to Marseille,Adventure
The White Cliffs of Dover,Drama
The Woman in the Window,Drama
The Enchanted Cottage,Drama
Isle of the Dead,Horror
"Ivan the Terrible, Part I",Drama
The Southerner,Drama
They Were Expendable,Drama
A Tree Grows in Brooklyn,Drama
The Beast with Five Fingers,Thriller
The Blue Dahlia,Crime
The Dark Mirror,Thriller
Deception,Drama
Great Expectations,Drama
Humoresque,Drama
Shoeshine,Drama
The Stranger,Crime
Mourning Becomes Electra,Drama
Nightmare Alley,Drama
Odd Man Out,Drama
Road to Rio,Comedy
The Two Mrs. Carrolls,Crime
3 Godfathers,Action
B.F.'s Daughter,Romance
The Babe Ruth Story,Drama
Easter Parade,Comedy
Fort Apache,Western
The Lady from Shanghai,Crime
Letter from an Unknown Woman,Drama
Louisiana Story,Drama
The Naked City,Crime
The Pirate,Music
They Live by Night,Drama
The Three Musketeers,Romance
Unfaithfully Yours,Comedy
Yellow Sky,Crime
The Barkleys of Broadway,Comedy
In the Good Old Summertime,Comedy
A Letter to Three Wives,Drama
Orpheus,Drama
The Secret Garden,Drama
The Story of Seabiscuit,Drama
Annie Get Your Gun,Action
Les Enfants Terribles,Drama
The Gunfighter,Western
King Solomon's Mines,Action
Los Olvidados,Crime
Scandal,Drama
Summer Stock,Music
Europe '51,Drama
Carbine Williams,Crime
Carrie,Drama
Clash by Night,Drama
The Prisoner of Zenda,Adventure
The Life of Oharu,Drama
Son of Paleface,Comedy
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Comedy
Gun Fury,Crime
Gate of Hell,History
Man on a Tightrope,Thriller
The Titfield Thunderbolt,Comedy
The Belles of St. Trinian's,Comedy
The Crucified Lovers,Drama
French Cancan,Romance
It Should Happen to You,Comedy
"The Long, Long Trailer",Comedy
Magnificent Obsession,Drama
Salt of the Earth,History
Samurai I: Musashi Miyamoto,Drama
A Star Is Born,Drama
Three Coins in the Fountain,Drama
The Wild One,Drama
The Cobweb,Drama
It's Always Fair Weather,Music
Mr. Arkadin,Crime
Night and Fog,History
Samurai II: Duel at Ichijoji Temple,Drama
The Seven Little Foys,Comedy
The Unknown Soldier,Drama
Anything Goes,Comedy
The Burmese Harp,Drama
Carousel,Music
Samurai III: Duel at Ganryu Island,Action
Rodan,Horror
Barnacle Bill,Comedy
Chase a Crooked Shadow,Mystery
Fiend Without a Face,Horror
Jailhouse Rock,Drama
Man of a Thousand Faces,Drama
The Spirit of St. Louis,Action
The Undead,Fantasy
Zero Hour!,Drama
Carve Her Name with Pride,Drama
Corridors of Blood,Drama
Giants and Toys,Comedy
The Last Hurrah,Drama
Machine-Gun Kelly,Crime
Teacher's Pet,Comedy
Torpedo Run,War
The Vikings,Action
Al Capone,Action
Picnic on the Grass,Romance
Invisible Invaders,Horror
The Human Condition II: Road to Eternity,War
Fires on the Plain,Drama
North West Frontier,Drama
The Nun's Story,Drama
Pickpocket,Crime
Floating Weeds,Drama
The Young Philadelphians,Drama
The Leech Woman,Horror
When a Woman Ascends the Stairs,Drama
The Sundowners,Drama
Sunrise at Campobello,Drama
The Bad Sleep Well,Crime
Bachelor in Paradise,Comedy
The Deadly Companions,Action
The Four Horsemen of the Apocalypse,Drama
The Intruder,Drama
Murder She Said,Drama
The Human Condition III: A Soldier's Prayer,War
Paris Blues,Romance
Taste of Fear,Horror
Advise & Consent,Drama
David and Lisa,Romance
Eegah,Horror
Harakiri,Action
The Loneliness of the Long Distance Runner,Drama
The Music Man,Comedy
Mutiny on the Bounty,Adventure
An Occurrence at Owl Creek Bridge,Drama
Il Sorpasso,Drama
The Wonderful World of the Brothers Grimm,Fantasy
L'eclisse,Romance
Les Carabiniers,Comedy
The Cardinal,Drama
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,Horror
The Kiss of the Vampire,Horror
Love with the Proper Stranger,Comedy
McLintock!,Western
Murder at the Gallop,Drama
A New Kind of Love,Comedy
The Prize,Drama
Sunday in New York,Romance
Crooks in Clover,Action
36 Hours,Drama
Becket,Drama
Behold a Pale Horse,Drama
The Best Man,Comedy
"Hush... Hush, Sweet Charlotte",Crime
The Killers,Crime
The Naked Kiss,Crime
Onibaba,Horror
Robin and the 7 Hoods,Music
Robinson Crusoe on Mars,Drama
Spider Baby,Comedy
The Visit,Drama
What a Way to Go!,Comedy
Docking the Boat,Comedy
The Battle of Algiers,Drama
A Charlie Brown Christmas,Animation
Dracula: Prince of Darkness,Horror
The Hallelujah Trail,Western
The Heroes of Telemark,War
The Hill,Drama
In Harm's Way,War
Incubus,Horror
The Loved One,Comedy
Major Dundee,War
Operation Crossbow,Action
Ride in the Whirlwind,Western
A Thousand Clowns,Comedy
The Train,Action
Andrei Rublev,Drama
Au Hasard Balthazar,Drama
Batman,Family
Grand Prix,Action
Khartoum,History
Dragon Inn,Action
Manos: The Hands of Fate,Horror
Closely Watched Trains,Comedy
Tokyo Drifter,Drama
Asterix the Gaul,Family
"Gappa, the Triphibian Monster",Horror
Dont Look Back,Documentary
Fando and Lis,Fantasy
The Incident,Thriller
Branded to Kill,Action
The Bride Wore Black,Mystery
PlayTime,Comedy
Point Blank,Action
The Shooting,Western
The St. Valentine's Day Massacre,Drama
Titicut Follies,Documentary
Tony Rome,Crime
Two for the Road,Comedy
Up the Down Staircase,Drama
The War Wagon,Western
Asterix and Cleopatra,Family
The Diamond Arm,Adventure
Dracula Has Risen from the Grave,Horror
Head,Comedy
The Heart Is a Lonely Hunter,Drama
"I Love You, Alice B. Toklas!",Comedy
Petulia,Romance
The Subject Was Roses,Drama
Sympathy for the Devil,Documentary
War and Peace,War
"Yours, Mine and Ours",Comedy
Alice's Restaurant,Drama
Camille 2000,Drama
Colossus: The Forbin Project,Science Fiction
Death Rides a Horse,Western
"Goodbye, Mr. Chips",Drama
Journey to the Far Side of the Sun,Science Fiction
Last Summer,Drama
My Night at Maud's,Comedy
The Magic Christian,Comedy
Marlowe,Crime
More,Romance
The Reivers,Comedy
Taste the Blood of Dracula,Horror
The Joke,Comedy
...tick... tick... tick...,Drama
Brewster McCloud,Fantasy
Violent City,Action
Dirty Dingus Magee,Comedy
Dodes'ka-den,Drama
Gamera vs. Jiger,Action
Claire's Knee,Drama
"Hi, Mom!",Comedy
House of Dark Shadows,Drama
A Swedish Love Story,Drama
The Landlord,Drama
On a Clear Day You Can See Forever,Action
Performance,Crime
A Trip Down the River,Comedy
Long Live Death,Drama
The White Sun of the Desert,Action
Zabriskie Point,Drama
The Beguiled,Drama
The Devils,Drama
Duel,TV Movie
Evil Roy Slade,TV Movie
The Go-Between,Drama
Johnny Got His Gun,War
Lawman,Action
Let's Scare Jessica to Death,Horror
They Call Me Trinity,Action
Mon oncle Antoine,Comedy
A New Leaf,Comedy
Nicholas and Alexandra,Romance
Von Richthofen and Brown,War
Scars of Dracula,Horror
Support Your Local Gunfighter,Action
Sweet Sweetback's Baadasssss Song,Action
El Topo,Action
The Emigrants,Adventure
Blood of Ghastly Horror,Horror
Brother John,Drama
Dr. Phibes Rises Again,Comedy
Dracula A.D. 1972,Horror
Get to Know Your Rabbit,Comedy
The Tall Blond Man with One Black Shoe,Comedy
Lone Wolf and Cub: Sword of Vengeance,Drama
